epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,1403.77,2.67317,3.15479,2.06639,0.18711,0.15532,0.10319,0.02872,2.79853,3.21771,2.03603,0.00931525,0.00931525,0.00931525
85,1418.5,2.65663,3.1257,2.06109,0.22643,0.15532,0.10286,0.02863,2.74084,3.21328,2.02488,0.009307,0.009307,0.009307
86,1441.21,2.64285,3.16,2.0531,0.21753,0.17447,0.11061,0.03462,2.75295,3.17247,2.04501,0.00929875,0.00929875,0.00929875
87,1460.18,2.61999,3.11233,2.02618,0.22639,0.16383,0.09251,0.02636,2.78498,3.22316,2.04228,0.0092905,0.0092905,0.0092905
88,1474.12,2.63971,3.15961,2.05282,0.25275,0.17021,0.1089,0.03122,2.79968,3.14142,2.04826,0.00928225,0.00928225,0.00928225
89,1489.22,2.62973,3.13275,2.05909,0.26267,0.17234,0.12428,0.03577,2.77592,3.15805,2.05088,0.009274,0.009274,0.009274
90,1514.69,2.64507,3.12633,2.06163,0.25731,0.15406,0.11719,0.03588,2.73338,3.12803,2.02405,0.00926575,0.00926575,0.00926575
91,1529.85,2.63221,3.14516,2.05513,0.25609,0.17021,0.11932,0.03325,2.75853,3.14879,2.04541,0.0092575,0.0092575,0.0092575
92,1543.81,2.63219,3.12745,2.0311,0.20755,0.14255,0.10349,0.03288,2.76791,3.17302,2.04586,0.00924925,0.00924925,0.00924925
93,1562.75,2.65705,3.12996,2.05882,0.2027,0.17234,0.10203,0.02773,2.82214,3.17671,2.05549,0.009241,0.009241,0.009241
94,1585.63,2.60778,3.10544,2.05023,0.23517,0.15319,0.12035,0.03494,2.76731,3.14646,2.05607,0.00923275,0.00923275,0.00923275
95,1599.51,2.62116,3.14159,2.05876,0.2255,0.15532,0.11566,0.03491,2.77108,3.16098,2.05834,0.0092245,0.0092245,0.0092245
96,1613.46,2.59001,3.08237,2.03759,0.2234,0.16809,0.10608,0.03091,2.71642,3.16658,2.02382,0.00921625,0.00921625,0.00921625
97,1635.37,2.57136,3.0831,1.99442,0.26276,0.1617,0.12261,0.03523,2.74121,3.14322,2.00126,0.009208,0.009208,0.009208
98,1655.99,2.57688,3.07243,2.03158,0.20403,0.16809,0.11097,0.03441,2.73828,3.15915,2.05641,0.00919975,0.00919975,0.00919975
99,1669.67,2.59149,3.1205,2.04294,0.26936,0.17179,0.12525,0.03656,2.73948,3.13243,2.02553,0.0091915,0.0091915,0.0091915
100,1685.31,2.57516,3.07318,2.02587,0.23484,0.18936,0.11275,0.0336,2.75407,3.10279,2.05039,0.00918325,0.00918325,0.00918325
101,1710.32,2.61397,3.09245,2.03275,0.24954,0.16809,0.12038,0.03343,2.75542,3.10903,2.0348,0.009175,0.009175,0.009175
102,1726.36,2.59123,3.09375,2.05529,0.27527,0.18511,0.12361,0.03629,2.75487,3.11012,2.01775,0.00916675,0.00916675,0.00916675
103,1740.25,2.57554,3.04848,2.02403,0.26105,0.16596,0.11767,0.03441,2.70075,3.18249,2.04781,0.0091585,0.0091585,0.0091585
104,1758.83,2.55309,3.02319,2.01481,0.2506,0.17234,0.12513,0.03722,2.70532,3.13934,2.02211,0.00915025,0.00915025,0.00915025
105,1782.88,2.5858,3.04665,2.02201,0.24664,0.17872,0.12083,0.03429,2.75311,3.05229,2.05359,0.009142,0.009142,0.009142
106,1796.76,2.56602,3.10269,2.05243,0.24623,0.17167,0.11632,0.03429,2.74928,3.17995,2.01398,0.00913375,0.00913375,0.00913375
107,1810.77,2.52844,3.05184,1.99469,0.24738,0.18511,0.135,0.04076,2.71599,3.06457,2.04193,0.0091255,0.0091255,0.0091255
108,1834.58,2.56828,3.08973,2.03065,0.2656,0.16383,0.13082,0.03695,2.71508,3.06626,2.02329,0.00911725,0.00911725,0.00911725
109,1853.48,2.55513,3.03862,2.00332,0.26043,0.16596,0.11859,0.0363,2.6916,3.08704,1.98618,0.009109,0.009109,0.009109
110,1867.47,2.56006,3.06247,2.0022,0.26174,0.14559,0.11864,0.0353,2.74139,3.16428,2.00798,0.00910075,0.00910075,0.00910075
111,1883.45,2.55888,3.03705,2.0019,0.23759,0.18936,0.12829,0.04,2.73804,3.13805,2.05436,0.0090925,0.0090925,0.0090925
112,1908.58,2.54769,3.0419,2.0017,0.25278,0.17234,0.13428,0.03839,2.69735,3.04124,2.01113,0.00908425,0.00908425,0.00908425
113,1923.66,2.52817,3.01453,2.01224,0.22976,0.19574,0.11873,0.03461,2.71797,3.07589,2.01789,0.009076,0.009076,0.009076
114,1937.68,2.54259,3.02028,2.00725,0.2583,0.18511,0.12501,0.03733,2.70086,3.0591,2.02274,0.00906775,0.00906775,0.00906775
115,1957.36,2.52222,3.01436,1.97163,0.29185,0.17447,0.12854,0.03432,2.68132,3.09538,2.00532,0.0090595,0.0090595,0.0090595
116,1980.08,2.53229,3.04609,1.99731,0.29964,0.20638,0.14985,0.04519,2.65412,3.06727,1.99891,0.00905125,0.00905125,0.00905125
117,1994.73,2.51933,2.99174,2.00462,0.26936,0.15766,0.1203,0.03557,2.75287,3.08393,2.0547,0.009043,0.009043,0.009043
